abstract,alien,android,animal,ape,bear,bird,blob,bug,bull,bunny,cat,circle,comet,crab,creature,cyclops,dark,dog,ears,emoji,eyes,face,flower,food,fox,frog,ghost,hat,heart,helmet,highContrast,holes,horns,human,id,idk,image,invader,jellyfish,light,link,lowContrast,mammal,mask,minimal,mouse,mouth,name,nose,object,ogre,other,panda,plant,reptile,robot,shape,skeleton,skull,slime,smiley,spaceship,square,tool,transformer,triangle,twoTone,upsidedown,xSymmetrical,zombie
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4383,0,https://lh3.googleusercontent.com/c0Lqk1lAXK8aXtMSaELWOorv1gtyc5PtaOsTV5TF1gwMVTrkyPOKLyVa6_1PPvuWpuMIHwH3o8u5xEo3moew7_bBk3VYLYX4R0c47A,0,0,0,https://opensea.io/assets/0xf38d6bf300d52ba7880b43cddb3f94ee3c6c4ea6/4383,0,0,0,0,0,0,Pixelglyph #04383,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4384,0,https://lh3.googleusercontent.com/jOWvfaEK21T9UbtEP_A5fniroRuJlbj7vt6YSvSLP_YrXgkzi1vEx004iWV9Ne-mUSVZKzo16jgfE-uH9H94pYh8WJEyTJDzqiPm,0,0,0,https://opensea.io/assets/0xf38d6bf300d52ba7880b43cddb3f94ee3c6c4ea6/4384,0,0,0,0,0,0,Pixelglyph #04384,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4385,0,https://lh3.googleusercontent.com/xi2C0k2aFZslniBZfiiVG21BFC8LAHxni9YnE8CWX7tTtqWPejhVe34UgZneunH0QYQF1t-5irrOOaF_ytT1SzgKrcgrI_t77slerbQ,0,0,0,https://opensea.io/assets/0xf38d6bf300d52ba7880b43cddb3f94ee3c6c4ea6/4385,0,0,0,0,0,0,Pixelglyph #04385,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4386,0,https://lh3.googleusercontent.com/KPuDGDaU6frXrWiTsGvuLGwv6dbRtWSAgcQCuQY9FYyfxIDWid_BR9xPsqmMmiQsPyyCsnHYvIs1FksuH7xBX9KMxjFOBKC0JQmUfg,0,0,0,https://opensea.io/assets/0xf38d6bf300d52ba7880b43cddb3f94ee3c6c4ea6/4386,0,0,0,0,0,0,Pixelglyph #04386,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4387,0,https://lh3.googleusercontent.com/RJfBxOlzpRVPePfQTaIa3qcIdSfZ62aNEP_78v80juPNoceBF1jOX8qOieZf6yp6bjD0RHmguOcZEINijn3CQnyLxXaB8BFQZQbRgw,0,0,0,https://opensea.io/assets/0xf38d6bf300d52ba7880b43cddb3f94ee3c6c4ea6/4387,0,0,0,0,0,0,Pixelglyph #04387,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4388,0,https://lh3.googleusercontent.com/LScdeln4YkzVaH52xbtEFM5ZKYXpXzqGq0m3gv8sVHqK9Y00vYVtFXCVPu9EXXodidHlyO_Cia6HbgD_aanZsbV3zv4_hRf1kdS9C-Y,0,0,0,https://opensea.io/assets/0xf38d6bf300d52ba7880b43cddb3f94ee3c6c4ea6/4388,0,0,0,0,0,0,Pixelglyph #04388,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4389,0,https://lh3.googleusercontent.com/gJRQzz3zQu5vgImPN_og_enrkbhbbTw1rbWd87-7r-5nMoxM4Vwnn0a6hQxLsHpGmVFc9-ewXtHxJTRuHXLXzsR5WNQlq7ZAagAs,0,0,0,https://opensea.io/assets/0xf38d6bf300d52ba7880b43cddb3f94ee3c6c4ea6/4389,0,0,0,0,0,0,Pixelglyph #04389,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,439,0,https://lh3.googleusercontent.com/fr5jPD2Z_QPQtPaXBo9c1lIay1QGmxmxL06d2UEP5-GM6lbSs7wSmHV7m44ZW1oYmu4ooodZfqfcNh0387h2n1jkQa4NO8d5ogmmig,0,0,0,https://opensea.io/assets/0xf38d6bf300d52ba7880b43cddb3f94ee3c6c4ea6/439,0,0,0,0,0,1,Pixelglyph #00439,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4390,0,https://lh3.googleusercontent.com/EAVR7ryI9Z6-s3I-kDaj1fR0AGGZq2HTkNjTPCAZ_5umbyPjPv0VZayn9IyGnJYUnIsVqsLg2wo_7v3wHLgQxif6_pFljH500Pw7UQ,0,0,0,https://opensea.io/assets/0xf38d6bf300d52ba7880b43cddb3f94ee3c6c4ea6/4390,0,0,0,0,0,0,Fork,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4391,0,https://lh3.googleusercontent.com/cONHGOJsi4azBPwBbQgfdIMRQwYdLfeMs6aKlp-6O8z_jSOe1QWTwv6xOVAMlEx2VihuhQCbtlxtQd38aZEaA14eTPGrgtv19WugDQ,0,0,0,https://opensea.io/assets/0xf38d6bf300d52ba7880b43cddb3f94ee3c6c4ea6/4391,0,0,0,0,0,0,Pixelglyph #04391,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4392,0,https://lh3.googleusercontent.com/pOQPlsiMW1SWMZY0A7Q5sLilepCZoqVCKAUSaPtqOayEWSDwFm7IlgyFJRBqiWPO-eyFEkBZ7tsbU19az4GerLgvgsAw09iEzZiR,0,0,0,https://opensea.io/assets/0xf38d6bf300d52ba7880b43cddb3f94ee3c6c4ea6/4392,0,0,0,0,0,0,Pixelglyph #04392,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4393,0,https://lh3.googleusercontent.com/UvSrcLv9ybgZSYwFHS5AhV41CNuQXh37uRbGNExqSUEi9sD22z60Yy57Yfsm-rFASpoof55SBCtDehBWCPViSmiy8KUOzrTlxZet8Q,0,0,0,https://opensea.io/assets/0xf38d6bf300d52ba7880b43cddb3f94ee3c6c4ea6/4393,0,0,0,0,0,0,Pixelglyph #04393,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4394,0,https://lh3.googleusercontent.com/NT8_2TvXctFKPd9rjm9v0toAVbPocZHMyXUHiRn3jNcTeOMLRgsW_4dOXHaZtGYiINcOolD1flipmbS817vHRJP6Qx88o-5aVRYq,0,0,0,https://opensea.io/assets/0xf38d6bf300d52ba7880b43cddb3f94ee3c6c4ea6/4394,0,0,1,0,0,0,Pixelglyph #04394,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4395,0,https://lh3.googleusercontent.com/QjBfWCGHBRgD7mRFVE5RYt2PtjL6HkmwGMidg7pcKE7Ry8lp4ieCEnxYyTERRCoydsU6ud0KHqVPRPPAS3LgIxli9NlvQF0TRKqmWg,0,0,0,https://opensea.io/assets/0xf38d6bf300d52ba7880b43cddb3f94ee3c6c4ea6/4395,0,0,0,0,0,0,Pixelglyph #04395,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4396,0,https://lh3.googleusercontent.com/a3N_HpLXJ8NIZaH04VR0gC3iQtxblEdme7_nVXT6nBv_Xu8yVZ_NMURK1N_0zsXUUgMJOMqpd7INSRZhjswFQERY1pBcNFBu2nsZ0A,0,0,0,https://opensea.io/assets/0xf38d6bf300d52ba7880b43cddb3f94ee3c6c4ea6/4396,0,0,0,0,0,0,Pixelglyph #04396,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4397,0,https://lh3.googleusercontent.com/8BVATb7HaK4D6aIyYSufoPSHKTNI7oWQWLknHwj01Jt03vfIrusLYOKDZ7vBN4iluZwrrZRl2ifemnSXMZ5sV8Af3cA8n3uvhp2N,0,0,0,https://opensea.io/assets/0xf38d6bf300d52ba7880b43cddb3f94ee3c6c4ea6/4397,0,0,0,0,0,0,Æ RAEDWALD,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4398,0,https://lh3.googleusercontent.com/TMxTF_utcWeqkX06oTM3WGdnCLLAuVTtee1q1y3zlnU2sfxVP-7peNPC-1OtXyUoWyrxKCCRkiMk9ptoKDMtvbF2W76U6gcxQkL0hQ,0,0,0,https://opensea.io/assets/0xf38d6bf300d52ba7880b43cddb3f94ee3c6c4ea6/4398,0,0,0,0,0,0,Pixelglyph #04398,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4399,0,https://lh3.googleusercontent.com/vB6cM9DswahErWnLQTaGixfIe4OpROkDrb8nciUpWGrjXFe6sTa_p-OAPdeAmpwQ6nJ4r4z9AJGqH-ibAr57aqxl2pGrNrMJH1dE7xs,0,0,0,https://opensea.io/assets/0xf38d6bf300d52ba7880b43cddb3f94ee3c6c4ea6/4399,0,0,0,0,0,0,Pixelglyph #04399,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,https://lh3.googleusercontent.com/iKUgE0vVtggn0dENHZZYa6K7vTM4MIXZJF884iK4VNys6jGlgMuuhzOtXxrz635mVStBVg5ymoIuf_tC295u41QbvjBQ5MCpV0nXgg,0,0,0,https://opensea.io/assets/0xf38d6bf300d52ba7880b43cddb3f94ee3c6c4ea6/44,0,0,0,0,0,0,Angry Frog #00044,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,0,https://lh3.googleusercontent.com/4JtjIyVd0aus5Ih9sszK1JRzI6doPpplWJIt9Gq-2SfKNNTO3boRyQq_UkNxCEiApsZx-1b504KOGmiWo2SQeN357zyQUtHXnRWTSB4,0,0,0,https://opensea.io/assets/0xf38d6bf300d52ba7880b43cddb3f94ee3c6c4ea6/440,0,0,0,0,0,0,Pixelglyph #00440,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4400,0,https://lh3.googleusercontent.com/Yqws5ZOIniCT8vgVckawc6DXd7uBTMce4dLfxRbX3lElWeCSs7g8oKiJCbFVvheG1o2HNCehXbXAhNs4ONyt70P4h7ZGJHzoTCV0fg,0,0,0,https://opensea.io/assets/0xf38d6bf300d52ba7880b43cddb3f94ee3c6c4ea6/4400,0,0,0,0,0,0,Pixelglyph #04400,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4401,0,https://lh3.googleusercontent.com/teyIgpE8MA8l49BoD2Z7i1RCQE22t7tB6sc8SYSbdFA8FfiXOsjw1_jAO7Hvlw7PvpaA88kQbnpAbQwNKc1HSpwdAZzBxJnoQ1vjsw,0,0,0,https://opensea.io/assets/0xf38d6bf300d52ba7880b43cddb3f94ee3c6c4ea6/4401,0,0,0,0,0,0,Lookin' cross-eyed at my big old shnoz,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4402,0,https://lh3.googleusercontent.com/d90LZaU_oCELUftBxMdy07EitnPVD91rkd1GlByQPXmEjjLZneYDE86gmmVj2dJSrkmpo0hYBgrwzPRTMXAuM-um98v1P2OlSuH4wdo,0,0,0,https://opensea.io/assets/0xf38d6bf300d52ba7880b43cddb3f94ee3c6c4ea6/4402,0,0,0,0,0,0,Blue Frog,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4403,0,https://lh3.googleusercontent.com/sWkDexni9icFC_fUbIBQ7rwmj3cLt5y_l3FJVpdT-DIIUjT2W1n8iPK3AX6T5M528oLlcRAEDq6YJqzWJ-nmZnKIlNDilvSRUo1nlw,0,0,0,https://opensea.io/assets/0xf38d6bf300d52ba7880b43cddb3f94ee3c6c4ea6/4403,0,0,0,0,0,0,Pixelglyph #04403,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4404,0,https://lh3.googleusercontent.com/Kx-mB_4er9J4UFAW5cVsZBWHydM_nYzBLEvb4nlXNckO_A64k9Tr6RetT0MfjIPWtrbGTJ0COVgM0nK1hVWMaXX4WdctVWH3FRWjsQ,0,0,0,https://opensea.io/assets/0xf38d6bf300d52ba7880b43cddb3f94ee3c6c4ea6/4404,0,0,0,0,0,0,Pixelglyph #04404,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4405,0,https://lh3.googleusercontent.com/o-WW-FLwIhwfwG4mo1tRR-RicyD5K2pxclBQDj26upKtTP6XNw5WVnoMxuaosjx-MLRKhbyenLCtbvpoTSga7TCwl07I86DaDpDEWA,0,0,0,https://opensea.io/assets/0xf38d6bf300d52ba7880b43cddb3f94ee3c6c4ea6/4405,0,0,0,0,0,0,Pixelglyph #04405,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4406,0,https://lh3.googleusercontent.com/JzF31Us9gc44iYKVwIAwdZ2mg6VTT6QWK_esSHkynnTD0YAUApJtKcKHywfnOUTLvKki9U3B3-eD4XusYw2860KDs2pVZk7cTcrsmg,0,0,0,https://opensea.io/assets/0xf38d6bf300d52ba7880b43cddb3f94ee3c6c4ea6/4406,0,0,0,0,0,0,Pixelglyph #04406,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4407,0,https://lh3.googleusercontent.com/f6PfI5mEf3D8NNoFo2ytldjVZwT_hnLgdoGJPavoFFeiZvTOFSVfTMK0LUSC-eaVFvKxlRoKISRBau6zI_2Euogo51i_5WiRNIMWiX0,0,0,0,https://opensea.io/assets/0xf38d6bf300d52ba7880b43cddb3f94ee3c6c4ea6/4407,0,0,0,0,0,0,Pixelglyph #04407,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4408,0,https://lh3.googleusercontent.com/fPBbED-8FhpamcruYihFp97AXyLM0122zPHfvbJohyLhaj04eLjdSdSawh2YPZgjbtPwjabYivfzrOD_8KWIjgXWdpkKmpP_JLMnT10,0,0,0,https://opensea.io/assets/0xf38d6bf300d52ba7880b43cddb3f94ee3c6c4ea6/4408,0,0,0,0,0,0,Pixelglyph #04408,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4409,0,https://lh3.googleusercontent.com/w1zsx5RkLt460RmZBgJUCtSvDtw97gngrkYaOIxDn2sKlDfkRl4QB6dBXZahU5lkd7C4j0HRmSEUkSEoOlX-skpWqV4tHY17xuja,0,0,0,https://opensea.io/assets/0xf38d6bf300d52ba7880b43cddb3f94ee3c6c4ea6/4409,0,0,0,0,0,0,Pixelglyph #04409,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441,0,https://lh3.googleusercontent.com/F0SyP1RGCKxsO-ivEkWoZ76w9tKFL-ZNgbvQWmDQkZGxYqcrAnk18tUWB1VSfsPqOY6BaHd6cFtsmtOECnirgnFYkI9SHxCRwkqt,0,0,0,https://opensea.io/assets/0xf38d6bf300d52ba7880b43cddb3f94ee3c6c4ea6/441,0,0,0,0,0,0,Pixelglyph #00441,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4410,0,https://lh3.googleusercontent.com/vh7HR1r-VWra6fWleT27O_mPwCWMQ6AxxA0sqMKk8EBzotQ4_UhyCEqq4FZoYDAQWY-UN3MWB8ijJDnZq_3cCqgfGPZo-pI01OnB,0,0,0,https://opensea.io/assets/0xf38d6bf300d52ba7880b43cddb3f94ee3c6c4ea6/4410,0,0,0,0,0,0,Pixelglyph #04410,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4411,0,https://lh3.googleusercontent.com/8sZPsjo4OiWbwZfJd0jBw3-hVgE9m6xi0Yetk4sTIug3Ms2Ht0XMj2f-3_mCTvxsBNY-Htqla-N9FF8uy7x69LaZ5ck243ofc6RvBA,0,0,0,https://opensea.io/assets/0xf38d6bf300d52ba7880b43cddb3f94ee3c6c4ea6/4411,0,0,0,0,0,0,Pixelglyph #04411,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4412,0,https://lh3.googleusercontent.com/lJPMzaOW6nHaNMl1GFnX3qL3_xvaaJrDLwJiY8ZWqbCz-sGmNUBAd5kF5n_nM6R22ZNpZL1xBFNSVgczO4rcKI6TPZRnr8ulWck8_ms,0,0,0,https://opensea.io/assets/0xf38d6bf300d52ba7880b43cddb3f94ee3c6c4ea6/4412,0,0,0,0,0,0,Pixelglyph #04412,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4413,0,https://lh3.googleusercontent.com/WfrEumzfUPmyNwVJ-44mqxYq06ZkJi7NZtXFnKuLGEsHF0ZY82ImiQWzn2iO67mKWvC3-WGKr24WrIvNj7vkqT1sf8W3Iy3KqhJ26VY,0,0,0,https://opensea.io/assets/0xf38d6bf300d52ba7880b43cddb3f94ee3c6c4ea6/4413,0,0,0,0,0,0,Pixelglyph #04413,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4414,0,https://lh3.googleusercontent.com/scs4Yz7rHaIXdomfVGV4Bdm7-Mqh6lBl3sH5dr724StyPbLxgv8ZKknxd_Z_SHADRZiylVA1O3WoliBMmz22iQi4zOuKMxKJWAI6_g,0,0,0,https://opensea.io/assets/0xf38d6bf300d52ba7880b43cddb3f94ee3c6c4ea6/4414,0,0,0,0,0,0,Pixelglyph #04414,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4415,0,https://lh3.googleusercontent.com/xfdzIjCi9eNuSJAdD91BeeBi7y2dpMB6EfoYiXzBVEo6EwPvJS06LoldqAjvsoV9GNURwNBvBr7NHk7h5VOFAdx3YU_EK19kC3EY,0,0,0,https://opensea.io/assets/0xf38d6bf300d52ba7880b43cddb3f94ee3c6c4ea6/4415,0,0,0,0,0,0,Pixelglyph #04415,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4416,0,https://lh3.googleusercontent.com/qPZUrOM-xKM1KSdGFxjASRjx3wtslYKTP3VP_wNJ6Tf4kaIOaKv-LrUC4t01FVMlgKi5KQc97nt1NmPmIQgBjJT19HjRtOmDE7ZDQMA,0,0,0,https://opensea.io/assets/0xf38d6bf300d52ba7880b43cddb3f94ee3c6c4ea6/4416,0,0,0,0,0,0,Pixelglyph #04416,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4417,0,https://lh3.googleusercontent.com/aNOKfJVwxn4F4O-tv5uu-2PC25-6pUqOaVSdlboxhNjg6fTpxyD9WRLPtoSNbKOWBjHQx2Y2dwGbMx7yB6IzEus5zN_B46bXrEt51Q,0,0,0,https://opensea.io/assets/0xf38d6bf300d52ba7880b43cddb3f94ee3c6c4ea6/4417,0,0,0,0,0,0,Pixelglyph #04417,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4418,0,https://lh3.googleusercontent.com/UsMYEle9of2f1VOZ0gNzKl6k3GaqYfFZPzfRSyoMSW80fY6FN8nFMvqkkMi024DAiMTdgO5ymX5G4elHF2SottDkjv6hjk5Ammfwc2U,0,0,0,https://opensea.io/assets/0xf38d6bf300d52ba7880b43cddb3f94ee3c6c4ea6/4418,0,0,0,0,0,0,Pixelglyph #04418,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4419,0,https://lh3.googleusercontent.com/j0m52Xg_-vERwl99uPEdM21_0UoH_NJ-LQTW_mccGXug5OZTle_5NwyZmorhSMWlMSsPPjuMai7Iw9YALsdK9qeKPQG0dWcDwVHVLQ,0,0,0,https://opensea.io/assets/0xf38d6bf300d52ba7880b43cddb3f94ee3c6c4ea6/4419,0,0,1,0,0,0,Pixelglyph #04419,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,0,https://lh3.googleusercontent.com/9PI9Rp7zgLRcWqAMREuL31f1lgmBHZxynffbx5zhN9Bj65-SZ2DCB9LPhpGMA8jil36xq6EucYYreK_81by7jSLY-JzhkOVFknJJWFU,0,0,0,https://opensea.io/assets/0xf38d6bf300d52ba7880b43cddb3f94ee3c6c4ea6/442,0,0,0,0,0,0,Pixelglyph #00442,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4420,0,https://lh3.googleusercontent.com/4Fwl3JIUo85AQecnFNZ9XrrZhBK4lV79LVhbJFmlVm2jzJbk1in2dGFBkrrir645lYEkuaAPrJ90TgGa0QH-DvjcUH9z0rF2gpbOWQ,0,0,0,https://opensea.io/assets/0xf38d6bf300d52ba7880b43cddb3f94ee3c6c4ea6/4420,0,0,0,0,0,0,Pixelglyph #04420,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4421,0,https://lh3.googleusercontent.com/HrPGIRtSTDZxsN8kW1yE_XXkwVNm6RvMpg2ZF5GJsrLs-8V1zfRar0Qo3_0J2ijcg0nqcJ9aYVIZD0VYBiLsuh1mYqgxtESyDM-mVg,0,0,0,https://opensea.io/assets/0xf38d6bf300d52ba7880b43cddb3f94ee3c6c4ea6/4421,0,0,0,0,0,0,Pixelglyph #04421,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
